,TRM,RLS,TRHS,GHS,LR
0.2,14464.687800579308,13357.157810137905,13318.313789007978,13193.13418341806,13193.13418341806
0.25,45783.018223956795,40242.62027113711,39836.207247702485,39836.207247702485,39836.207247702485
0.3333333333333333,40910.769845147326,38260.401061840144,38107.976409268485,38018.97485905503,37867.188998207464
0.5,47113.11108646248,43971.42976620287,43944.41761703258,43944.41761703258,43944.41761703258
1.0,139021.06724277142,132194.65612401773,127342.96824258851,127235.68437679241,126631.89913184075
2.0,301993.803851015,291798.13707380294,292428.7056669319,291922.59241132706,288720.4751603361
3.0,471053.9523229685,456262.9843701242,460517.1749794932,458951.76487391954,452072.62203059834
4.0,525914.5536511558,516185.76219700236,518866.5222877779,516135.347240254,509711.9509847254
5.0,659823.382120332,658263.5693601824,656845.0156879164,654432.7990490329,646828.8691333206
