,0
0.2,2021-05-02 19:53:23.298
0.25,2021-05-02 19:53:23.298
0.3333333333333333,2021-05-02 19:53:23.298
0.5,2021-05-02 19:53:23.298
1.0,2021-05-02 19:53:23.298
2.0,2021-05-02 19:53:23.298
3.0,2021-05-02 19:53:23.298
4.0,2021-05-02 19:53:23.298
5.0,2021-05-02 19:53:23.298
