,TRM,RLS,TRHS,GHS,LR
0,0.049788,0.101686,0.209287,12.834441,5.037761
1,0.049806,0.215635,0.175071,12.778544,7.326386
2,0.104943,0.22188,0.418766,14.219465,12.066902
3,0.06998,0.372787,0.571682,16.433602,18.311198
4,0.093929,0.800565,0.625649,25.370522,59.708529
5,1.215336,2.750476,2.926375,53.309205,590.248623
6,7.054068,9.736553,10.490143,79.955536,323.750293
7,13.103677,16.536754,15.613273,104.764363,506.03797
8,21.001227,22.275534,24.11648,126.200894,1189.54181
