,TRM,RLS,TRHS,GHS,LR
0,0.051441,0.151081,0.140434,12.084845,3.56855
1,0.042997,0.136926,0.145935,12.778802,4.816062
2,0.048972,0.281849,0.221895,14.114997,6.992617
3,0.052986,0.32382,0.372808,14.95704,11.863636
4,0.072966,0.950455,0.78057,21.982892,31.389484
5,2.268749,3.704972,2.940377,35.06493,97.005449
6,6.221559,8.406359,7.87765,51.623641,167.390588
7,10.36029,12.890871,12.051354,92.060134,246.550204
8,14.779364,17.380303,17.024974,75.398874,366.549281
