,TRM,RLS,TRHS,GHS,LR
0,0.020001,0.05694,0.064984,9.825805,0.973621
1,0.020993,0.063979,0.081954,9.730188,1.142232
2,0.019994,0.083952,0.068962,10.214541,1.511356
3,0.023005,0.100939,0.122931,9.893231,2.452876
4,0.029995,0.323822,0.243863,13.59474,5.911242
5,0.614652,1.465194,1.27031,18.184678,18.456192
6,1.884948,2.865404,2.532571,26.072635,29.487816
7,3.24618,4.348548,4.005772,31.70368,47.742575
8,4.051729,4.810324,4.929247,38.367201,46.7838
