,TRM,RLS,TRHS
0.2,19155.158744537366,18178.8646924149,18178.8646924149
0.25,24290.723913784852,24051.060267187946,24051.060267187946
0.3333333333333333,26175.799583752196,23947.268347496985,22695.56059105117
0.5,66370.73218992454,61604.89792452106,60331.46558624416
1.0,107430.43898761213,99723.0183354898,98715.69932519371
2.0,228769.69546839347,226089.3041451278,226757.90586069925
3.0,298980.8912268962,296208.02101952897,296279.0081168502
4.0,387190.8293819939,381438.78949259076,386266.004913653
5.0,470227.1910552034,467221.5604045413,470227.1910552034
