,TRM,RLS,TRHS,GHS,LR
0.2,13824.540437855967,17587.31606828075,12086.541955965356,12086.541955965356,12086.541955965356
0.25,26932.77323932971,25234.339726033548,24973.62083668819,24973.62083668819,24973.62083668819
0.3333333333333333,42693.67610366377,41950.51410028583,41498.2615718546,41187.918372036416,41187.918372036416
0.5,45894.67002171077,44119.5597079686,44232.62100899339,42900.10553172711,42900.10553172711
1.0,164284.25656549988,151161.92605666188,152097.8540529551,151058.4545805958,151058.4545805958
2.0,306444.8740765339,288612.9727672009,293930.0571644254,294148.21563988127,290096.96321429004
3.0,398581.3311734933,388254.8434325728,392846.45062178787,378910.540804803,388508.6708210103
4.0,555226.908825848,549472.389295563,552935.1325458018,552613.0364162127,533449.0137428188
5.0,679927.297581104,670917.266739163,676408.2991547057,676607.5697668663,668998.3881596529
