,TRM,RLS,TRHS,GHS,LR
0.2,38481.950240307284,37368.49698047875,37368.49698047875,37368.49698047875,37368.49698047875
0.25,27545.833261529413,26921.044125645,26348.332771022953,26211.711442808588,26211.711442808588
0.3333333333333333,39717.37182476446,37257.644700994235,37106.27391639181,37106.27391639181,37106.27391639181
0.5,46260.76335883578,43164.372689432574,43004.67458292165,41996.17156018692,41996.17156018692
1.0,126615.5487988628,121926.07001942628,121805.83154285351,120506.725421807,120936.34665092154
2.0,500647.05874436547,492445.7185540383,492357.23334567185,481110.5405474429,478399.11195096094
3.0,469731.8269032747,457848.5711307426,459735.0957436003,458130.40763303504,458742.7920348994
4.0,594892.2125245173,591874.4219983768,590038.6586356752,590004.4656875259,587155.1065821305
5.0,523310.12401093775,519381.8293817605,518906.4523140737,519274.21883706225,513822.3271400214
