,TRM,RLS,TRHS
0.2,21125.32497225427,21241.972244240278,20269.648857073593
0.25,74975.24612458063,74518.16291268643,74294.53381971414
0.3333333333333333,45204.62296546966,45419.578482533776,43238.47204267693
0.5,86111.96695999717,86595.57703209604,84092.69620998202
1.0,123402.33027286336,122160.7218221026,118173.83256136191
2.0,377587.09151584504,366983.25456822687,366081.24962620786
3.0,576224.9685799622,570962.3001610147,569380.9016738633
4.0,617501.138938298,599559.5358534986,608341.0270970033
5.0,669494.3994570966,657036.2009779082,668112.4045140923
