,TRM,RLS,TRHS,GHS,LR
0,0.031995,0.073963,0.089949,10.785871,1.812677
1,0.031984,0.127943,0.10295,10.712023,2.380631
2,0.034998,0.136936,0.100943,10.875139,3.255958
3,0.039978,0.253859,0.185907,13.817081,5.976823
4,0.053983,0.453758,0.507688,17.937116,14.137445
5,0.231884,1.351234,1.094367,22.927624,43.536009
6,2.651507,3.79685,3.908789,36.997244,67.078001
7,5.032153,6.545301,6.190502,57.714219,114.73673
8,7.316855,9.291721,8.437193,59.191298,152.308053
