,TRM,RLS,TRHS,GHS,LR
0,0.018007,0.033995,0.049954,9.436729,0.657165
1,0.018989,0.049974,0.05898,9.365466,0.875981
2,0.019993,0.057982,0.08896,9.55435,1.018253
3,0.022,0.091963,0.129923,9.99108,1.950945
4,0.027984,0.18791,0.266853,12.387977,4.443804
5,0.040978,0.584673,0.454761,18.698387,13.565089
6,0.927494,1.6371,1.336265,18.207119,37.557491
7,1.802006,2.595552,2.225768,24.48473,34.022288
8,2.690512,3.209214,3.392119,23.279761,44.618195
