,TRM,RLS,TRHS,GHS,LR
0,0.024005,0.108957,0.070958,10.808848,1.716777
1,0.026988,0.097956,0.106958,11.080265,2.236745
2,0.035981,0.132907,0.161925,12.404979,3.280847
3,0.033003,0.241874,0.19589,13.224577,5.630323
4,0.049977,0.657627,0.45276,19.104732,13.653757
5,1.869965,2.617534,3.00733,32.983515,36.085726
6,4.586444,5.177105,5.073145,37.557628,60.877267
7,7.410848,8.033515,7.691686,47.698121,90.650012
8,10.035371,11.847373,10.146316,58.978113,125.821186
