,TRM,RLS,TRHS,GHS,LR
0.2,21758.99365254913,20685.3137737345,20202.2456752478,20213.853859105624,20053.039393435254
0.25,32103.85861025379,32654.71993958978,30342.466664392206,29851.193979257336,29851.193979257336
0.3333333333333333,44797.84914198523,43831.054563125734,43139.934975711825,43098.64412003123,42939.149904412414
0.5,73398.71692170319,73337.88008379872,70146.94678524925,70120.3569914137,69516.78610778242
1.0,140361.23688949554,135068.5577178421,134562.06730600438,135001.0173408574,133331.93950532042
2.0,274703.376330444,268644.34297213226,271045.26096197934,272382.6964337012,266988.6559095731
3.0,424619.43293083424,415299.91334217065,417239.78790878295,418278.15042570233,415501.6009760661
4.0,494517.0562715456,492935.349196317,493693.26458879985,494517.9579363403,490350.16895430366
5.0,645738.0678509021,644013.1707420739,641519.1114827322,640299.2176474403,638138.9761003467
