,TRM,RLS,TRHS,GHS,LR
0,0.05399,0.292826,0.219909,15.915205,7.548084
1,0.072963,0.25288,0.212898,15.294469,9.702927
2,0.114945,0.605717,0.293868,17.919986,14.987249
3,0.071981,0.907554,0.505768,21.47841,24.176312
4,0.138933,1.481273,1.146453,27.326345,74.372698
5,6.271911,9.028548,8.126012,79.787607,180.272626
6,13.643721,15.835865,14.727838,119.086027,433.160999
7,20.973522,28.268875,23.924037,134.326926,723.294052
8,28.212904,34.321533,30.184637,159.911114,1159.04391
