,TRM,RLS,TRHS
0.2,60376.393170982345,60617.847635435886,58762.518463445085
0.25,52134.74784326896,53048.04328434066,51527.70091119525
0.3333333333333333,52175.304510967835,50613.936828401274,49918.54184539932
0.5,129362.7875885646,139489.9074039871,124616.31376215589
1.0,235785.65946110754,238144.213667495,228915.8200040758
2.0,379215.27889491565,375755.57302835747,370425.96462799766
3.0,644530.6776345525,636106.3847494087,639871.9086677808
4.0,882097.1569632639,869119.8105332503,873522.0025059851
5.0,919907.7281176792,915229.4537169597,916031.6780603767
