,TRM,RLS,TRHS,GHS,LR
0.2,38727.23430774444,36608.25442225388,37372.11742917107,36608.25442225388,36608.25442225388
0.25,34737.989016494714,34820.03793539195,33261.61319508816,33090.75804748282,33090.75804748282
0.3333333333333333,51061.165842839604,51476.878003839,48806.94479643528,48816.81232988101,48806.94479643528
0.5,79570.19015028728,79091.6925346195,76700.07464526966,76651.9787993209,76491.62129224977
1.0,222482.33626003977,217972.74627456773,216541.85840569838,216431.58495027391,215939.79359464502
2.0,364189.37775890954,358041.19149573124,358744.880342025,359891.5533010802,358616.2838385095
3.0,585634.351527758,578850.065364731,581977.0749468599,579881.6027854158,576211.1900906005
4.0,765163.0733664964,774183.0862201652,761769.6065518815,766388.673687033,764044.3435124188
5.0,891388.0690106632,891313.8072086376,884224.5764688117,883986.2922798161,884887.6126037828
