,TRM,RLS,TRHS,GHS,LR
0.2,32508.40114557324,28005.36755694129,28005.36755694129,27603.556589197666,27603.556589197666
0.25,46220.73485856633,40493.15773708946,40354.04981564309,40192.359618054106,40040.229909522444
0.3333333333333333,53326.747722922635,52911.518493514464,49344.55529842718,49295.99618886055,49221.44524184546
0.5,80165.45742459207,79837.50173545,75813.31591166912,74552.61146349779,74146.31935650941
1.0,176871.53662384837,161674.44141292947,159584.15727672176,158571.33129210214,158046.24541388528
2.0,477689.89126290387,450485.3547265717,458412.13985269266,454244.8395603261,452357.05941525195
3.0,584571.9443842947,564399.7441505241,572323.8052915216,570973.3186580861,567025.8610114584
4.0,766532.6524088053,750628.044878621,754976.1892829787,755013.8109704534,744768.8533535089
5.0,993126.259388584,968036.3404595861,980228.557281758,980693.3779008253,960765.7578901203
