,TRM,RLS,TRHS,GHS,LR
0,0.023993,0.082936,0.06498,10.104159,1.394415
1,0.024986,0.062948,0.084969,10.196727,1.630674
2,0.025999,0.105942,0.088965,11.665011,2.427936
3,0.029996,0.260858,0.159928,12.036073,4.102863
4,0.044978,0.43876,0.329835,15.78573,10.120766
5,1.17737,1.81401,1.520178,23.689077,26.368186
6,2.79047,3.842899,3.517274,30.628309,43.129733
7,4.617651,6.217615,5.121214,45.409073,64.639466
8,6.451413,7.302021,7.291008,31.641181,91.874065
