,TRM,RLS,TRHS,GHS,LR
0,0.022973,0.066976,0.086965,10.323159,1.28006
1,0.023008,0.08397,0.094951,11.128029,1.789208
2,0.031985,0.131939,0.090949,11.232802,2.523825
3,0.029961,0.212885,0.170922,13.349012,4.34006
4,0.042997,0.622666,0.461743,15.586006,12.315209
5,1.405746,2.233774,1.876961,22.344387,28.796387
6,3.931818,3.897851,4.140704,27.281696,51.736465
7,4.906288,6.683291,5.776807,29.094522,69.83848
8,6.884177,8.266424,7.795685,46.880593,93.963834
