,TRM,RLS,TRHS,GHS,LR
0,0.032969,0.112939,0.088949,11.461662,2.551306
1,0.033981,0.157923,0.167905,11.463529,3.187504
2,0.038995,0.121941,0.187881,13.278838,4.772719
3,0.044991,0.409763,0.225851,13.067791,8.0101
4,0.061953,0.957473,0.671616,15.692056,21.067383
5,1.589102,3.072262,2.580553,24.414841,57.160157
6,4.723337,6.320419,6.031593,31.170535,99.07393
7,7.903703,9.850433,9.712512,72.472461,152.364603
8,10.905836,12.918694,13.132578,61.096484,218.639959
