,TRM,RLS,TRHS,GHS,LR
0.2,39817.18049440524,38703.102903968436,37496.36762926566,37494.01457109618,37494.01457109618
0.25,54329.17862959525,54632.41822954097,52111.74020757699,52111.74020757699,51986.726224719896
0.3333333333333333,67147.98440326362,61669.682232632564,62033.94796879038,61340.248407380685,61340.248407380685
0.5,87299.9156865367,88610.79420514508,85226.38420427754,84752.37112491683,84638.52124162855
1.0,249249.837549386,244479.04876687255,243366.11723968963,243632.21157155622,242580.05050005484
2.0,398427.16269291466,383220.0685228842,395348.8705009381,384696.64025569224,382176.9815557372
3.0,634817.5843330045,622373.4110034434,627339.2036513058,627057.463558155,622475.1955216447
4.0,679465.0367298354,670002.5277205753,671596.0810745393,678602.2097380372,665232.4778333778
5.0,860552.3774055785,858650.1152489933,857388.8333019057,861486.3144118373,852140.0983786591
