,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,644113.637138356,643071.1807109988,648192.2877107627,642936.6446393844,643822.8985240277
1,530976.9234234763,524813.4105206043,532720.8674036658,525823.36597235,530657.813761478
2,363096.44842500123,364684.48946581275,376133.6152220739,366080.7882255158,365611.4313972316
3,335349.64148361323,325551.80570719205,315595.2337094974,327759.42548868613,329387.9479509096
4,136355.7982315504,130222.71998155101,130656.55874707094,132921.9975722507,130526.56634434224
