,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.252293,128.97945,5.878686,151.106955,3.189814
1,0.188825,87.292995,4.332557,122.399952,3.250542
2,0.166254,60.253477,4.387749,61.251961,2.187263
3,0.082417,34.426937,2.528536,44.635465,3.027483
4,0.056257,12.634774,1.084805,27.938369,0.6143
