,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.18353,49.359,2.815167,66.774071,1.665209
1,0.135274,36.087117,3.020935,63.891915,1.080231
2,0.095657,24.746871,2.122394,36.127261,0.908404
3,0.056475,14.998566,1.253736,21.704499,1.098878
4,0.03105,6.412411,0.910747,21.090373,0.555059
