,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.154347,50.748206,2.909265,69.252948,2.224828
1,0.118927,39.799712,2.078042,62.302057,1.164436
2,0.085899,25.248533,1.450098,33.730135,0.983177
3,0.057473,14.971284,1.439206,28.328263,1.223773
4,0.037623,5.754023,0.646005,18.354086,0.575887
