,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,602364.9238724734,582975.8595349066,582387.4646226749,589739.5301577827,598583.079501794
1,501665.26415860525,493440.2408570841,488922.1806138379,494685.768029948,499511.0528774038
2,410971.58357795567,399497.8988303319,396179.0486939036,402104.7828931074,406653.06212086556
3,260805.66150042522,292638.46895314736,247842.11490093262,247553.35230819206,249360.5329352109
4,123672.01498153989,112686.75433463597,114554.48523479256,113102.4728188433,113563.07029567318
