,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,389150.46830942144,378821.89682216087,383605.2013560264,380805.3786386495,386341.50165277737
1,326501.7857390113,315241.4323609394,322820.8374031482,318351.03238777735,319309.41149109893
2,261495.6863209303,249615.3458865448,251882.72276622217,250369.1332536903,251242.39181419878
3,176197.63002457254,177863.78522668974,165461.97643475005,166380.23348474986,165583.46815354822
4,80044.67959193357,90017.63297010824,78815.08135849806,78001.18015967576,78367.26957793173
