,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.124766,19.949771,1.838568,35.181681,0.905605
1,0.097256,14.890247,1.327538,46.247098,1.212774
2,0.097412,11.584794,1.122145,41.47187,0.849454
3,0.043564,7.20731,0.779238,32.166965,0.825378
4,0.026847,3.318478,0.511375,18.322032,0.553276
