,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,949798.84923234,,935109.0305422306,943747.66151693,943723.5041083475
1,762886.9046803018,751471.5775061824,746136.8098918544,758351.9548561968,760396.0802408486
2,558514.7669443963,549083.0453761684,548283.7957544943,552348.672554147,553847.6054425648
3,419572.59694280307,420193.85653384554,413165.20414904645,410836.23509824317,413004.7193841238
4,184851.996019259,192535.433095519,187034.44284616923,171381.15487522187,171313.3674814541
