,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.251338,85.520725,6.224906,48.336043,3.595841
1,0.160861,66.910148,3.360045,59.963372,3.729611
2,0.130724,41.697679,2.320479,58.263927,2.12679
3,0.070869,28.00734,2.278506,43.034277,1.365228
4,0.070708,9.530386,0.864401,24.282917,0.805419
