,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,882950.1225623104,874278.8656684131,874845.6080667427,876591.128199856,878807.485320052
1,671074.4882947131,657443.2996138601,658889.5932582918,659795.2742004205,663793.1988103809
2,550826.4857721067,544911.4655645882,539926.261330846,547768.3596223827,545805.032474617
3,396659.96634012787,384891.7956790614,382223.34801761643,378695.4911333381,384389.4829952144
4,174128.35802980728,179647.7554382801,169229.010827634,165978.0786117486,167628.55932931145
