,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,547663.1443018871,537619.8504174859,534558.4210551735,541296.9864932899,543077.1882082323
1,434490.5123223963,428902.24910409615,431123.5712961574,428088.59063055116,427810.4451331156
2,353305.5603308493,348440.8750393073,345464.08277061116,352340.3018582181,346048.11100574536
3,278907.68819929654,266888.0391500936,263344.2799993947,273647.3948203338,277177.5118325287
4,139626.52796210317,129495.90382922512,130374.38318456669,129495.90382922512,130387.71328848298
