,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,15.226025,372.721847,25.66437,133.022085,23.392685
1,10.648578,266.611587,17.290853,183.813904,16.19897
2,6.196212,158.424027,10.734251,139.936995,10.323435
3,1.867216,90.777818,6.097845,114.780531,4.956088
4,0.1005,32.45981,2.657852,58.29862,1.585875
