,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,340540.90084516606,329073.79836606415,329350.0253397085,327320.6284787346,335285.79562156054
1,290684.94428977877,281868.7086754239,280314.95442700636,282828.85960282944,284045.00428143656
2,238253.26480901305,227889.6997630241,230608.3227061268,230392.0601003934,233028.62028841
3,158342.8993056063,147931.16536907252,148408.22816245208,148264.4571354175,148093.9645629032
4,68284.17013577657,62759.22604727249,63706.66182996656,62759.22604727249,63592.42231352277
