,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,454623.430172761,451557.14564051916,449026.3143641962,457713.5350630811,456548.17855928815
1,388212.4127987629,381447.47404882585,380842.3212085381,382194.61695230944,382528.19506353023
2,294363.9333226908,278352.2850337235,285177.23231956706,283051.24692133017,290659.82688292296
3,197791.37547618858,186145.06134988752,188044.54761160727,187599.55872372535,189833.9463324697
4,102005.0019293305,94585.74418178937,95451.4593577015,95067.36892006552,95349.39605142453
