,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,655983.2891818518,640126.9324177788,640952.2702127626,648602.6351300349,652162.971502459
1,526999.118218774,512852.8825142162,511024.5575046079,521375.35744028474,519073.3608584154
2,476803.6610999572,463335.57836630975,464965.4066660912,468876.64459949045,465948.49387219787
3,315702.18355639133,305242.2542392386,306452.30627059314,306235.7310477095,306376.49207589927
4,120338.48920368456,110222.82695636031,112820.13607708595,110821.22479129436,111624.19921189864
