,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,59.121531,,83.106437,901.317277,74.918341
1,39.450685,6147.681395,62.622134,1122.277672,63.98085
2,20.701981,3237.521709,45.31,829.026147,34.770691
3,2.093775,1269.890994,15.296512,324.745813,15.733881
4,0.249997,260.12021,6.393921,185.581045,5.78103
