,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.250046,94.615909,4.376253,76.355088,2.387751
1,0.177346,66.22055,4.523262,64.537976,2.069697
2,0.123935,47.290559,2.636772,38.274278,1.635372
3,0.073573,26.368239,2.106471,39.206865,1.888933
4,0.04256,10.621306,0.849298,26.378763,0.553874
