,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,728580.1154748346,719994.5970409221,717082.9649805676,722082.8381953704,725909.7204920601
1,584674.1626322177,576436.4078205163,576632.9624446162,575526.5575718847,579796.2927742702
2,448530.42445688456,445618.5519112722,445007.85172277753,445843.1947114141,442249.67746736924
3,428308.0286767631,438183.91762257414,421154.36358527816,408049.634761411,428050.7605079237
4,136779.54869966293,125846.99762132512,127266.02960188218,126109.2295685502,127765.36868680664
