,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.455985,716.359669,9.553892,401.577999,9.626701
1,0.363734,452.630963,10.814085,251.534382,8.263695
2,0.25857,264.890912,8.818935,185.37468,6.872117
3,0.157924,144.073627,4.301655,131.575541,4.516138
4,0.099476,42.609781,2.427751,48.213306,1.49914
