,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,985573.3234162088,,983223.0519840027,980055.4198523284,978882.8695027329
1,796586.5055804362,785888.7854984804,790700.9031186261,793782.8464672383,789632.8858780605
2,647173.3251768426,640045.1009907213,641446.8245885756,634306.7168275116,636403.8739609475
3,582444.5463633676,576902.4652411044,551872.7077435793,568096.3549869531,548742.6493495471
4,207517.28168645297,194394.34369472516,188422.90034522148,184850.162998762,184937.12951557888
