,TRM,RLS,TRHS,GHS,LR
0,0.018619,0.07683,0.077545,14.384487,2.216863
1,0.031484,0.094017,0.080566,15.284237,2.977329
2,0.018503,0.157138,0.084918,15.540023,4.134621
3,0.039816,0.22689,0.160597,17.24873,6.979118
4,0.057064,0.523164,0.354124,19.577256,18.149569
5,0.952058,5.775336,4.808793,148.130012,44.402398
6,1.819191,11.187908,9.355754,282.737775,77.265065
7,2.73001,16.670232,13.937803,393.615311,117.421982
8,3.592951,25.897408,18.426958,522.990933,161.838042
