,TRM,RLS,TRHS,GHS,LR
0.2,26829.87229754908,24945.111031880697,22857.3671228593,28684.803559467528,22857.3671228593
0.25,41615.01800071111,40397.61470183318,36752.387629781915,42164.09551079997,36752.387629781915
0.3333333333333333,84392.99435842778,79303.73010304889,79345.51968505175,79530.1437877763,78979.55250764496
0.5,108691.30145034114,100092.56642000617,98918.16167433259,100954.52986450095,97766.838505127
1.0,263778.4144272075,255692.65710692457,254269.97271614708,256774.39410437466,251311.1381174259
2.0,372715.0511045932,366762.53296970733,366338.480688336,358347.62680831423,363346.2455530146
3.0,529442.608323007,520138.4699826433,525403.0213764611,510669.8693111719,522153.60220842774
4.0,682308.1230591759,671415.8389324625,676376.5852453096,671758.0349677975,671120.1127570281
5.0,923155.1961517662,911587.2086874988,919159.4930309317,912234.2086022792,909595.7858911011
