,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,2.437402,26.952061,4.343572,40.846568,3.187373
1,1.749942,20.167912,2.937383,34.836223,2.624896
2,1.031192,13.655687,2.062422,20.360276,2.124915
3,0.343736,8.421512,0.874962,21.514683,1.062453
4,0.01562,3.343605,0.437492,14.52779,0.234375
