,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.156233,39.777183,1.796678,69.16085,2.044828
1,0.124974,30.53177,2.359178,46.902397,0.999931
2,0.09373,20.388974,1.671722,42.340282,0.79681
3,0.062523,13.217668,1.312408,27.109315,0.984294
4,0.031237,5.280847,0.703036,17.830211,0.484335
