,TRM,RLS,TRHS,GHS,LR
0,0.029998,0.100945,0.089953,15.499876,2.286184
1,0.033002,0.11094,0.103955,15.470165,3.171618
2,0.035996,0.121927,0.160991,15.765744,4.370253
3,0.039977,0.181915,0.17077,16.619023,7.548189
4,0.082959,0.41477,0.36378,19.647907,20.84899
5,0.996359,6.16191,5.152417,151.101529,53.774689
6,1.934671,11.831222,8.033686,302.277168,85.632519
7,2.886046,27.220068,11.715075,418.405946,137.350207
8,3.83232,27.668971,20.394742,558.979988,192.763838
