,0
0.2,2021-05-16 11:50:51.002
0.25,2021-05-16 11:50:51.002
0.3333333333333333,2021-05-16 11:50:51.002
0.5,2021-05-16 11:50:51.002
1.0,2021-05-16 11:50:51.002
2.0,2021-05-16 11:50:51.002
3.0,2021-05-16 11:50:51.002
4.0,2021-05-16 11:50:51.002
5.0,2021-05-16 11:50:51.002
