,TRM,RLS,TRHS
0,0.059902,0.187751,0.176831
1,0.105624,0.460439,0.496188
2,0.095949,0.512869,0.300948
3,0.097523,0.523403,0.5575
4,0.141152,1.629763,1.145987
5,3.773122,10.012029,13.746246
6,16.946046,13.448189,12.772735
7,14.696871,24.47766,16.235549
8,19.584073,24.247453,22.396043
