,TRM,RLS,TRHS,GHS,LR
0,0.027998,0.074966,0.083949,14.946635,1.972705
1,0.03,0.084955,0.071975,14.973715,2.471813
2,0.018387,0.156881,0.086392,15.351182,3.492088
3,0.03522,0.209242,0.172062,16.498799,6.084582
4,0.051977,0.488175,0.433548,18.706629,17.664134
5,0.916942,4.504937,4.576826,148.394977,38.427159
6,1.710059,12.575363,8.749396,251.724799,70.343744
7,2.54957,18.765436,13.226721,356.383828,100.836356
8,3.375191,24.421642,17.384019,486.482486,145.813038
