,TRM,RLS,TRHS,GHS,LR
0,0.032969,0.062963,0.070973,8.819395,1.49334
1,0.025115,0.098036,0.085939,15.027551,2.050556
2,0.027977,0.119948,0.097957,15.085234,2.680073
3,0.020592,0.218212,0.189259,15.822718,4.580275
4,0.043986,0.479672,0.270645,18.147798,11.809231
5,0.694548,5.281142,3.098427,117.718934,27.962738
6,1.345618,11.114356,6.915669,212.312328,46.612834
7,2.033697,10.106824,15.454365,308.282515,70.43619
8,2.643846,21.902461,10.784954,392.437114,95.014149
