,TRM,RLS,TRHS,GHS,LR
0,0.018371,0.062705,0.106956,15.150387,2.374321
1,0.033001,0.071974,0.080954,15.510762,3.140451
2,0.034117,0.114513,0.10822,15.848027,4.441784
3,0.046225,0.251694,0.177919,16.464441,7.513764
4,0.056941,0.552693,0.372811,19.363119,21.253887
5,1.051773,7.812296,6.517369,171.10148,48.509903
6,2.019995,14.78858,8.253795,306.91112,94.733004
7,3.065216,18.649432,15.939828,433.11229,140.915014
8,4.014654,20.37294,20.945799,567.750947,187.318204
