,0
0.2,2021-05-01 22:50:16.132
0.25,2021-05-01 22:50:16.132
0.3333333333333333,2021-05-01 22:50:16.132
0.5,2021-05-01 22:50:16.132
1.0,2021-05-01 22:50:16.132
2.0,2021-05-01 22:50:16.132
3.0,2021-05-01 22:50:16.132
4.0,2021-05-01 22:50:16.132
5.0,2021-05-01 22:50:16.132
