,TRM,RLS,TRHS,GHS,LR
0,0.023986,0.062978,0.069974,14.640672,1.463066
1,0.024005,0.089965,0.060956,14.886374,1.87568
2,0.052468,0.124616,0.102821,15.117561,2.657214
3,0.018582,0.155215,0.132297,16.098584,4.532976
4,0.043988,0.341809,0.355814,18.006921,11.381575
5,0.667627,4.894272,3.790878,110.935121,26.903368
6,1.29129,11.116782,8.002601,199.298173,48.173903
7,1.921937,14.705783,14.283382,289.020957,70.187665
8,3.042303,18.802489,15.850143,374.848396,95.250455
