,TRM,RLS,TRHS,GHS,LR
0.2,35385.520230610804,35890.03317142741,34398.30402677171,37826.17291190242,33781.35528078438
0.25,31914.913284697093,29322.034497684468,26588.898102918567,30384.03211920485,26297.05183714203
0.3333333333333333,37284.414323873694,35325.68079908472,33498.628760310196,39843.04733249886,33498.628760310196
0.5,81047.13402476694,78859.40412745904,76315.34019250187,79912.72323515793,75912.10075632409
1.0,154112.78415682525,146128.15993234716,146414.45638946188,147173.20651738023,144733.99968848817
2.0,269961.75038729876,267881.71438963385,266614.67467657814,266872.48887493066,262506.66031677154
3.0,391031.73905234475,389241.2089721639,388582.9816511889,388470.65664476535,385952.18182952696
4.0,544025.2418383486,540221.6106012496,541641.3487623698,538706.3799638872,537044.4758750536
5.0,624182.8372249439,617994.9775993656,621572.2732326397,621319.4585905443,615281.7612341022
