,TRM,RLS,TRHS,GHS,LR
0.2,35350.41951966313,31813.165984778632,30892.707732452964,36435.34621709792,30892.707732452964
0.25,41091.363117785164,37976.2418721194,36964.213026141515,37724.63115843095,36561.4217657487
0.3333333333333333,93054.54051576044,88199.41204906387,87732.53058233237,89203.8466302019,87056.11287816465
0.5,105894.62044531974,102453.19494116833,102906.64154787049,103160.99785061633,101665.90054571646
1.0,223545.1549195958,215382.33513772264,214646.24219414336,216199.89116697782,213685.6927505391
2.0,414195.70926015556,398847.80043894815,406229.7041423422,402547.20208052115,399722.6883564396
3.0,567785.0319721933,560836.6056895474,566763.5609149149,567219.0725716717,565565.2293242719
4.0,765630.8386722394,753971.3751320946,761266.4909309694,761132.4499368914,760153.6586026815
5.0,993707.6128600739,990853.2950734536,992355.2311662454,995796.5528119904,991174.9292551894
