,TRM,RLS,TRHS,GHS,LR
0,0.027983,0.068978,0.080966,10.231459,1.762892
1,0.031996,0.072972,0.08695,11.17292,2.566848
2,0.035002,0.171921,0.132932,11.475766,3.700441
3,0.034997,0.212896,0.314826,14.100335,5.236604
4,0.054975,0.474723,0.48474,18.812839,15.506946
5,0.641661,1.594114,2.423667,29.741812,48.508914
6,3.127299,4.425604,4.731436,27.135739,81.808285
7,5.470322,6.717211,6.414947,58.916567,111.537084
8,7.603854,9.535813,8.902159,50.076204,193.716271
