,TRM,RLS,TRHS,GHS,LR
0,0.025007,0.048976,0.057989,14.634275,1.594516
1,0.027,0.083955,0.06998,14.835501,2.412454
2,0.030006,0.130927,0.107962,15.367069,3.195371
3,0.033983,0.193916,0.149923,16.090335,5.290694
4,0.046991,0.346803,0.303829,18.337191,14.005095
5,0.752625,5.583117,3.919969,126.152158,33.082049
6,1.495239,7.960889,6.270772,208.140212,56.927334
7,2.376766,16.579403,11.623973,330.675394,83.898243
8,2.882511,17.844688,11.765836,412.316572,116.826083
