,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.050582,3.491691,0.424322,16.181629,0.307868
1,0.038013,2.668735,0.344844,13.803128,0.305957
2,0.027338,1.929484,0.338712,12.714737,0.248313
3,0.0162,1.251624,0.220908,12.409891,0.149404
4,0.008766,0.603523,0.194318,11.198517,0.132973
