,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,511126.2617466548,504070.0007864378,505831.5926126225,507998.13017614646,507501.74234985694
1,401562.7656403244,395469.3685283451,398152.57353562064,399496.6863523983,398515.87051981594
2,321500.7422902644,315095.9220925132,317493.1043713005,314276.2717692152,316510.651532996
3,231888.64994448694,239369.29635426993,226831.99436644273,227740.87589498635,227133.08489798513
4,91929.68909698552,87975.61555023234,88068.42032877181,88068.42032877181,88427.06526519045
