,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,0.717541,1122.365153,10.491026,503.701753,9.126857
1,0.495584,654.124558,11.724585,229.817871,12.361402
2,0.329143,375.073192,10.731047,218.288967,5.068548
3,0.200656,198.075623,8.383916,119.47827,6.040582
4,0.129558,65.646151,3.430645,77.433328,2.983742
