,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,23.05951,901.920006,39.80954,306.420512,31.424021
1,16.386729,556.084924,23.137738,311.609521,23.315826
2,9.492393,365.13901,19.524891,176.868969,15.214426
3,2.77271,161.206721,8.060627,150.999132,7.421299
4,0.109582,49.723265,2.601055,67.612942,2.287751
