,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,733186.5350363462,716524.4996670394,715433.3092261644,721206.4756908343,722256.5140165959
1,596320.0393313379,583816.4242630779,586202.0760378,587743.3354723856,588815.7747760549
2,452338.3387440017,439147.9914292479,441144.4725958064,441397.36592921667,444735.7867984457
3,345424.4849000603,327570.5754855842,330720.4882630935,330033.7594655166,334894.97290541447
4,147877.64353588413,143189.19574522143,144495.1515412172,144325.5666424311,143761.34679978382
