,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,11.364956,337.803572,21.147473,218.954601,14.60123
1,7.838438,205.558076,14.181553,124.007793,13.198731
2,3.854117,132.781363,9.224477,81.637758,8.620147
3,0.124244,73.275627,4.511721,70.341045,7.346029
4,0.075082,24.388655,1.487249,34.409474,1.096903
