,TRM,Local_Ratio,RLS,UGA_RLS,TRHS
0,614160.3120551093,610136.7772940155,610468.8479509214,612429.8569243653,612136.0632991297
1,507216.576205673,500902.01653853455,500646.8577417368,505353.23045577935,503912.8029403433
2,416875.39530515735,413103.8937298035,415594.2810064799,414588.3190294289,412254.9774052697
3,285958.5343499677,275551.6644006927,276584.7446509688,276464.0984942138,276464.0984942138
4,157870.80929762806,173311.59703544682,149883.9584080526,148070.81232880196,147681.95130920867
